date,temperature,humidity,luminosity
2021-11-17 16:01:11.889,17.1,29.4,157
2021-11-17 16:01:11.787,17.1,29.4,157
2021-11-17 16:01:11.689,17.1,29.4,157
2021-11-17 16:01:11.586,17.1,29.4,157
2021-11-17 16:01:11.484,17.1,29.4,157
2021-11-17 16:01:11.381,17.1,29.4,156
2021-11-17 16:01:11.284,17.1,29.4,156
2021-11-17 16:01:11.181,17.1,29.4,157
2021-11-17 16:01:10.804,17.0,29.4,157
2021-11-17 16:01:10.705,17.0,29.4,157
2021-11-17 16:01:10.603,17.0,29.4,157
2021-11-17 16:01:10.501,17.0,29.4,157
2021-11-17 16:01:10.402,17.0,29.4,157
2021-11-17 16:01:10.300,17.0,29.4,157
2021-11-17 16:01:10.198,17.0,29.4,157
2021-11-17 16:01:10.095,17.0,29.4,157
2021-11-17 16:01:09.997,17.0,29.4,157
2021-11-17 16:01:09.894,17.0,29.4,157
2021-11-17 16:01:09.792,17.0,29.4,157
2021-11-17 16:01:09.694,17.0,29.4,157
2021-11-17 16:01:09.591,17.0,29.4,157
2021-11-17 16:01:09.489,17.0,29.4,157
2021-11-17 16:01:09.390,17.0,29.4,157
2021-11-17 16:01:09.288,17.0,29.4,156
2021-11-17 16:01:09.186,17.0,29.4,157
2021-11-17 16:01:09.083,17.0,29.4,157
2021-11-17 16:01:08.711,17.1,29.4,157
2021-11-17 16:01:08.608,17.1,29.4,157
2021-11-17 16:01:08.506,17.1,29.4,157
2021-11-17 16:01:08.407,17.1,29.4,157
2021-11-17 16:01:08.305,17.1,29.4,157
2021-11-17 16:01:08.203,17.1,29.4,157
2021-11-17 16:01:08.104,17.1,29.4,157
2021-11-17 16:01:08.002,17.1,29.4,157
2021-11-17 16:01:07.899,17.1,29.4,157
2021-11-17 16:01:07.797,17.1,29.4,157
2021-11-17 16:01:07.699,17.1,29.4,157
2021-11-17 16:01:07.596,17.1,29.4,157
2021-11-17 16:01:07.494,17.1,29.4,157
2021-11-17 16:01:07.396,17.1,29.4,157
2021-11-17 16:01:07.293,17.1,29.4,157
2021-11-17 16:01:07.191,17.1,29.4,157
2021-11-17 16:01:07.092,17.1,29.4,156
2021-11-17 16:01:06.990,17.1,29.4,157
2021-11-17 16:01:06.613,17.1,29.4,157
2021-11-17 16:01:06.511,17.1,29.4,157
2021-11-17 16:01:06.413,17.1,29.4,157
2021-11-17 16:01:06.310,17.1,29.4,157
2021-11-17 16:01:06.208,17.1,29.4,157
2021-11-17 16:01:06.109,17.1,29.4,157
2021-11-17 16:01:06.007,17.1,29.4,157
2021-11-17 16:01:05.905,17.1,29.4,157
2021-11-17 16:01:05.806,17.1,29.4,157
2021-11-17 16:01:05.704,17.1,29.4,157
2021-11-17 16:01:05.601,17.1,29.4,157
2021-11-17 16:01:05.503,17.1,29.4,157
2021-11-17 16:01:05.401,17.1,29.4,157
2021-11-17 16:01:05.298,17.1,29.4,157
2021-11-17 16:01:05.196,17.1,29.4,157
2021-11-17 16:01:05.097,17.1,29.4,157
2021-11-17 16:01:04.995,17.1,29.4,157
2021-11-17 16:01:04.893,17.1,29.4,157
2021-11-17 16:01:04.520,17.1,29.4,157
2021-11-17 16:01:04.418,17.1,29.4,157
2021-11-17 16:01:04.315,17.1,29.4,157
2021-11-17 16:01:04.217,17.1,29.4,157
2021-11-17 16:01:04.114,17.1,29.4,157
2021-11-17 16:01:04.012,17.1,29.4,157
2021-11-17 16:01:03.910,17.1,29.4,157
2021-11-17 16:01:03.811,17.1,29.4,157
2021-11-17 16:01:03.709,17.1,29.4,157
2021-11-17 16:01:03.606,17.1,29.4,157
2021-11-17 16:01:03.508,17.1,29.4,157
2021-11-17 16:01:03.406,17.1,29.4,157
2021-11-17 16:01:03.303,17.1,29.4,157
2021-11-17 16:01:03.205,17.1,29.4,157
2021-11-17 16:01:03.102,17.1,29.4,157
2021-11-17 16:01:03.000,17.1,29.4,157
2021-11-17 16:01:02.898,17.1,29.4,156
2021-11-17 16:01:02.799,17.1,29.4,157
2021-11-17 16:01:02.422,17.1,29.4,157
2021-11-17 16:01:02.320,17.1,29.4,157
2021-11-17 16:01:02.222,17.1,29.4,157
2021-11-17 16:01:02.119,17.1,29.4,157
2021-11-17 16:01:02.017,17.1,29.4,157
2021-11-17 16:01:01.919,17.1,29.4,156
2021-11-17 16:01:01.816,17.1,29.4,157
2021-11-17 16:01:01.714,17.1,29.4,157
2021-11-17 16:01:01.612,17.1,29.4,157
2021-11-17 16:01:01.513,17.1,29.4,157
2021-11-17 16:01:01.411,17.1,29.4,157
2021-11-17 16:01:01.308,17.1,29.4,156
2021-11-17 16:01:01.210,17.1,29.4,156
2021-11-17 16:01:01.108,17.1,29.4,156
2021-11-17 16:01:01.005,17.1,29.4,156
2021-11-17 16:01:00.907,17.1,29.4,156
2021-11-17 16:01:00.804,17.1,29.4,156
2021-11-17 16:01:00.702,17.1,29.4,157
2021-11-17 16:01:00.325,17.1,29.4,157
2021-11-17 16:01:00.227,17.1,29.4,157
2021-11-17 16:01:00.125,17.1,29.4,157
2021-11-17 16:01:00.022,17.1,29.4,157
2021-11-17 16:00:59.924,17.1,29.4,157
2021-11-17 16:00:59.821,17.1,29.4,157
2021-11-17 16:00:59.719,17.1,29.4,157
2021-11-17 16:00:59.621,17.1,29.4,157
2021-11-17 16:00:59.518,17.1,29.4,157
2021-11-17 16:00:59.416,17.1,29.4,157
2021-11-17 16:00:59.313,17.1,29.4,157
2021-11-17 16:00:59.215,17.1,29.4,157
2021-11-17 16:00:59.113,17.1,29.4,157
2021-11-17 16:00:59.010,17.1,29.4,157
2021-11-17 16:00:58.912,17.1,29.4,157
2021-11-17 16:00:58.810,17.1,29.4,157
2021-11-17 16:00:58.707,17.1,29.4,156
2021-11-17 16:00:58.609,17.1,29.4,157
2021-11-17 16:00:58.232,17.0,29.3,157
2021-11-17 16:00:58.130,17.0,29.3,157
2021-11-17 16:00:58.027,17.0,29.3,157
2021-11-17 16:00:57.929,17.0,29.3,157
2021-11-17 16:00:57.826,17.0,29.3,157
2021-11-17 16:00:57.724,17.0,29.3,157
2021-11-17 16:00:57.626,17.0,29.3,157
2021-11-17 16:00:57.523,17.0,29.3,157
2021-11-17 16:00:57.421,17.0,29.3,157
2021-11-17 16:00:57.323,17.0,29.3,157
2021-11-17 16:00:57.220,17.0,29.3,157
2021-11-17 16:00:57.118,17.0,29.3,157
2021-11-17 16:00:57.015,17.0,29.3,157
2021-11-17 16:00:56.917,17.0,29.3,157
2021-11-17 16:00:56.815,17.0,29.3,157
2021-11-17 16:00:56.712,17.0,29.3,157
2021-11-17 16:00:56.614,17.0,29.3,157
2021-11-17 16:00:56.511,17.0,29.3,157
2021-11-17 16:00:56.135,17.1,29.4,157
2021-11-17 16:00:56.036,17.1,29.4,157
2021-11-17 16:00:55.934,17.1,29.4,157
2021-11-17 16:00:55.831,17.1,29.4,157
2021-11-17 16:00:55.733,17.1,29.4,157
2021-11-17 16:00:55.631,17.1,29.4,157
2021-11-17 16:00:55.528,17.1,29.4,157
2021-11-17 16:00:55.426,17.1,29.4,157
2021-11-17 16:00:55.328,17.1,29.4,157
2021-11-17 16:00:55.225,17.1,29.4,157
2021-11-17 16:00:55.123,17.1,29.4,157
2021-11-17 16:00:55.024,17.1,29.4,157
2021-11-17 16:00:54.922,17.1,29.4,157
2021-11-17 16:00:54.820,17.1,29.4,157
2021-11-17 16:00:54.721,17.1,29.4,157
2021-11-17 16:00:54.619,17.1,29.4,157
2021-11-17 16:00:54.518,17.1,29.4,157
2021-11-17 16:00:54.414,17.1,29.4,157
2021-11-17 16:00:54.041,17.1,29.4,157
2021-11-17 16:00:53.939,17.1,29.4,157
2021-11-17 16:00:53.836,17.1,29.4,157
2021-11-17 16:00:53.738,17.1,29.4,157
2021-11-17 16:00:53.636,17.1,29.4,157
2021-11-17 16:00:53.533,17.1,29.4,157
2021-11-17 16:00:53.435,17.1,29.4,157
2021-11-17 16:00:53.333,17.1,29.4,157
2021-11-17 16:00:53.230,17.1,29.4,157
2021-11-17 16:00:53.128,17.1,29.4,157
2021-11-17 16:00:53.030,17.1,29.4,157
2021-11-17 16:00:52.947,17.1,29.4,157
2021-11-17 16:00:52.834,17.1,29.4,157
2021-11-17 16:00:52.731,17.1,29.4,157
2021-11-17 16:00:52.624,17.1,29.4,156
2021-11-17 16:00:52.522,17.1,29.4,156
2021-11-17 16:00:52.423,17.1,29.4,156
2021-11-17 16:00:52.321,17.1,29.4,157
2021-11-17 16:00:51.944,17.1,29.3,157
2021-11-17 16:00:51.842,17.1,29.3,157
2021-11-17 16:00:51.743,17.1,29.3,157
2021-11-17 16:00:51.641,17.1,29.3,157
2021-11-17 16:00:51.538,17.1,29.3,157
2021-11-17 16:00:51.440,17.1,29.3,157
2021-11-17 16:00:51.338,17.1,29.3,157
2021-11-17 16:00:51.235,17.1,29.3,157
2021-11-17 16:00:51.137,17.1,29.3,157
2021-11-17 16:00:51.035,17.1,29.3,157
2021-11-17 16:00:50.932,17.1,29.3,157
2021-11-17 16:00:50.830,17.1,29.3,157
2021-11-17 16:00:50.731,17.1,29.3,157
2021-11-17 16:00:50.629,17.1,29.3,156
2021-11-17 16:00:50.527,17.1,29.3,156
2021-11-17 16:00:50.428,17.1,29.3,156
2021-11-17 16:00:50.326,17.1,29.3,156
2021-11-17 16:00:50.223,17.1,29.3,157
2021-11-17 16:00:49.851,17.1,29.3,157
2021-11-17 16:00:49.748,17.1,29.3,157
2021-11-17 16:00:49.646,17.1,29.3,157
2021-11-17 16:00:49.544,17.1,29.3,157
2021-11-17 16:00:49.445,17.1,29.3,157
2021-11-17 16:00:49.343,17.1,29.3,157
2021-11-17 16:00:49.240,17.1,29.3,157
2021-11-17 16:00:49.142,17.1,29.3,157
2021-11-17 16:00:49.040,17.1,29.3,157
2021-11-17 16:00:48.937,17.1,29.3,157
2021-11-17 16:00:48.839,17.1,29.3,157
2021-11-17 16:00:48.737,17.1,29.3,157
2021-11-17 16:00:48.634,17.1,29.3,157
2021-11-17 16:00:48.532,17.1,29.3,156
2021-11-17 16:00:48.433,17.1,29.3,156
2021-11-17 16:00:48.331,17.1,29.3,156
2021-11-17 16:00:48.229,17.1,29.3,156
2021-11-17 16:00:48.130,17.1,29.3,157
2021-11-17 16:00:47.753,17.1,29.3,157
2021-11-17 16:00:47.651,17.1,29.3,157
2021-11-17 16:00:47.553,17.1,29.3,157
2021-11-17 16:00:47.450,17.1,29.3,157
2021-11-17 16:00:47.348,17.1,29.3,157
2021-11-17 16:00:47.245,17.1,29.3,157
2021-11-17 16:00:47.147,17.1,29.3,157
2021-11-17 16:00:47.045,17.1,29.3,157
2021-11-17 16:00:46.942,17.1,29.3,157
2021-11-17 16:00:46.844,17.1,29.3,157
2021-11-17 16:00:46.742,17.1,29.3,157
2021-11-17 16:00:46.639,17.1,29.3,157
2021-11-17 16:00:46.541,17.1,29.3,157
2021-11-17 16:00:46.438,17.1,29.3,157
2021-11-17 16:00:46.336,17.1,29.3,156
2021-11-17 16:00:46.238,17.1,29.3,157
2021-11-17 16:00:46.135,17.1,29.3,156
2021-11-17 16:00:46.033,17.1,29.3,157
2021-11-17 16:00:45.656,17.1,29.3,157
2021-11-17 16:00:45.558,17.1,29.3,157
2021-11-17 16:00:45.455,17.1,29.3,157
2021-11-17 16:00:45.353,17.1,29.3,157
2021-11-17 16:00:45.255,17.1,29.3,157
2021-11-17 16:00:45.152,17.1,29.3,157
2021-11-17 16:00:45.050,17.1,29.3,157
2021-11-17 16:00:44.951,17.1,29.3,157
2021-11-17 16:00:44.849,17.1,29.3,157
2021-11-17 16:00:44.747,17.1,29.3,157
2021-11-17 16:00:44.644,17.1,29.3,157
2021-11-17 16:00:44.546,17.1,29.3,157
2021-11-17 16:00:44.444,17.1,29.3,157
2021-11-17 16:00:44.341,17.1,29.3,157
2021-11-17 16:00:44.243,17.1,29.3,156
2021-11-17 16:00:44.140,17.1,29.3,157
2021-11-17 16:00:44.035,17.1,29.3,156
2021-11-17 16:00:43.937,17.1,29.3,157
2021-11-17 16:00:43.560,17.1,29.3,157
2021-11-17 16:00:43.457,17.1,29.3,157
2021-11-17 16:00:43.355,17.1,29.3,157
2021-11-17 16:00:43.257,17.1,29.3,157
2021-11-17 16:00:43.154,17.1,29.3,157
2021-11-17 16:00:43.052,17.1,29.3,157
2021-11-17 16:00:42.953,17.1,29.3,157
2021-11-17 16:00:42.851,17.1,29.3,157
2021-11-17 16:00:42.749,17.1,29.3,157
2021-11-17 16:00:42.650,17.1,29.3,156
2021-11-17 16:00:42.548,17.1,29.3,157
2021-11-17 16:00:42.445,17.1,29.3,157
2021-11-17 16:00:42.343,17.1,29.3,157
2021-11-17 16:00:42.245,17.1,29.3,157
2021-11-17 16:00:42.142,17.1,29.3,157
2021-11-17 16:00:42.040,17.1,29.3,157
2021-11-17 16:00:41.942,17.1,29.3,156
2021-11-17 16:00:41.839,17.1,29.3,157
2021-11-17 16:00:41.462,17.1,29.3,157
2021-11-17 16:00:41.364,17.1,29.3,157
2021-11-17 16:00:41.262,17.1,29.3,157
2021-11-17 16:00:41.159,17.1,29.3,157
2021-11-17 16:00:41.057,17.1,29.3,157
2021-11-17 16:00:40.958,17.1,29.3,157
2021-11-17 16:00:40.856,17.1,29.3,157
2021-11-17 16:00:40.754,17.1,29.3,157
2021-11-17 16:00:40.655,17.1,29.3,157
2021-11-17 16:00:40.553,17.1,29.3,157
2021-11-17 16:00:40.451,17.1,29.3,157
2021-11-17 16:00:40.352,17.1,29.3,157
2021-11-17 16:00:40.250,17.1,29.3,157
2021-11-17 16:00:40.147,17.1,29.3,157
2021-11-17 16:00:40.045,17.1,29.3,157
2021-11-17 16:00:39.947,17.1,29.3,156
2021-11-17 16:00:39.844,17.1,29.3,156
2021-11-17 16:00:39.742,17.1,29.3,157
2021-11-17 16:00:39.369,17.1,29.3,157
2021-11-17 16:00:39.267,17.1,29.3,157
2021-11-17 16:00:39.164,17.1,29.3,157
2021-11-17 16:00:39.066,17.1,29.3,157
2021-11-17 16:00:38.963,17.1,29.3,157
2021-11-17 16:00:38.861,17.1,29.3,157
2021-11-17 16:00:38.759,17.1,29.3,157
2021-11-17 16:00:38.660,17.1,29.3,157
2021-11-17 16:00:38.558,17.1,29.3,157
2021-11-17 16:00:38.456,17.1,29.3,157
2021-11-17 16:00:38.357,17.1,29.3,157
2021-11-17 16:00:38.255,17.1,29.3,157
2021-11-17 16:00:38.153,17.1,29.3,157
2021-11-17 16:00:38.054,17.1,29.3,157
2021-11-17 16:00:37.952,17.1,29.3,157
2021-11-17 16:00:37.849,17.1,29.3,157
2021-11-17 16:00:37.747,17.1,29.3,157
2021-11-17 16:00:37.649,17.1,29.3,157
2021-11-17 16:00:37.272,17.1,29.3,157
2021-11-17 16:00:37.169,17.1,29.3,157
2021-11-17 16:00:37.071,17.1,29.3,157
2021-11-17 16:00:36.969,17.1,29.3,157
2021-11-17 16:00:36.866,17.1,29.3,157
2021-11-17 16:00:36.768,17.1,29.3,157
2021-11-17 16:00:36.666,17.1,29.3,157
2021-11-17 16:00:36.563,17.1,29.3,157
2021-11-17 16:00:36.461,17.1,29.3,157
2021-11-17 16:00:36.362,17.1,29.3,157
2021-11-17 16:00:36.260,17.1,29.3,157
2021-11-17 16:00:36.158,17.1,29.3,157
2021-11-17 16:00:36.059,17.1,29.3,157
2021-11-17 16:00:35.957,17.1,29.3,157
2021-11-17 16:00:35.854,17.1,29.3,156
2021-11-17 16:00:35.756,17.1,29.3,157
2021-11-17 16:00:35.654,17.1,29.3,157
2021-11-17 16:00:35.551,17.1,29.3,157
2021-11-17 16:00:35.175,17.1,29.3,157
2021-11-17 16:00:35.076,17.1,29.3,157
2021-11-17 16:00:34.974,17.1,29.3,157
2021-11-17 16:00:34.871,17.1,29.3,157
2021-11-17 16:00:34.773,17.1,29.3,157
2021-11-17 16:00:34.671,17.1,29.3,157
2021-11-17 16:00:34.568,17.1,29.3,157
2021-11-17 16:00:34.470,17.1,29.3,157
2021-11-17 16:00:34.367,17.1,29.3,157
2021-11-17 16:00:34.265,17.1,29.3,157
2021-11-17 16:00:34.167,17.1,29.3,157
2021-11-17 16:00:34.064,17.1,29.3,157
2021-11-17 16:00:33.962,17.1,29.3,157
2021-11-17 16:00:33.859,17.1,29.3,157
2021-11-17 16:00:33.761,17.1,29.3,157
2021-11-17 16:00:33.659,17.1,29.3,157
2021-11-17 16:00:33.556,17.1,29.3,156
2021-11-17 16:00:33.458,17.1,29.3,157
2021-11-17 16:00:33.081,17.1,29.3,157
2021-11-17 16:00:32.979,17.1,29.3,157
2021-11-17 16:00:32.880,17.1,29.3,157
2021-11-17 16:00:32.778,17.1,29.3,157
2021-11-17 16:00:32.676,17.1,29.3,157
2021-11-17 16:00:32.573,17.1,29.3,157
2021-11-17 16:00:32.475,17.1,29.3,157
2021-11-17 16:00:32.372,17.1,29.3,157
2021-11-17 16:00:32.270,17.1,29.3,157
2021-11-17 16:00:32.172,17.1,29.3,157
2021-11-17 16:00:32.069,17.1,29.3,157
2021-11-17 16:00:31.967,17.1,29.3,157
2021-11-17 16:00:31.869,17.1,29.3,157
2021-11-17 16:00:31.766,17.1,29.3,156
2021-11-17 16:00:31.664,17.1,29.3,157
2021-11-17 16:00:31.561,17.1,29.3,156
2021-11-17 16:00:31.463,17.1,29.3,156
2021-11-17 16:00:31.361,17.1,29.3,157
2021-11-17 16:00:30.984,17.1,29.3,158
2021-11-17 16:00:30.885,17.1,29.3,157
2021-11-17 16:00:30.783,17.1,29.3,157
2021-11-17 16:00:30.681,17.1,29.3,157
2021-11-17 16:00:30.582,17.1,29.3,157
2021-11-17 16:00:30.480,17.1,29.3,157
2021-11-17 16:00:30.378,17.1,29.3,157
2021-11-17 16:00:30.275,17.1,29.3,157
2021-11-17 16:00:30.177,17.1,29.3,157
2021-11-17 16:00:30.074,17.1,29.3,157
2021-11-17 16:00:29.972,17.1,29.3,157
2021-11-17 16:00:29.874,17.1,29.3,157
2021-11-17 16:00:29.771,17.1,29.3,157
2021-11-17 16:00:29.669,17.1,29.3,157
2021-11-17 16:00:29.571,17.1,29.3,157
2021-11-17 16:00:29.468,17.1,29.3,157
2021-11-17 16:00:29.366,17.1,29.3,157
2021-11-17 16:00:29.263,17.1,29.3,157
2021-11-17 16:00:28.891,17.1,29.2,157
2021-11-17 16:00:28.788,17.1,29.2,157
2021-11-17 16:00:28.686,17.1,29.2,157
2021-11-17 16:00:28.587,17.1,29.2,157
2021-11-17 16:00:28.485,17.1,29.2,157
2021-11-17 16:00:28.383,17.1,29.2,157
2021-11-17 16:00:28.284,17.1,29.2,157
2021-11-17 16:00:28.182,17.1,29.2,157
2021-11-17 16:00:28.079,17.1,29.2,157
2021-11-17 16:00:27.977,17.1,29.2,157
2021-11-17 16:00:27.879,17.1,29.2,157
2021-11-17 16:00:27.776,17.1,29.2,157
2021-11-17 16:00:27.674,17.1,29.2,157
2021-11-17 16:00:27.576,17.1,29.2,156
2021-11-17 16:00:27.473,17.1,29.2,156
2021-11-17 16:00:27.371,17.1,29.2,156
2021-11-17 16:00:27.272,17.1,29.2,156
2021-11-17 16:00:27.170,17.1,29.2,157
2021-11-17 16:00:26.793,17.1,29.2,157
2021-11-17 16:00:26.691,17.1,29.2,157
2021-11-17 16:00:26.592,17.1,29.2,157
2021-11-17 16:00:26.490,17.1,29.2,157
2021-11-17 16:00:26.388,17.1,29.2,157
2021-11-17 16:00:26.289,17.1,29.2,157
2021-11-17 16:00:26.187,17.1,29.2,157
2021-11-17 16:00:26.084,17.1,29.2,157
2021-11-17 16:00:25.986,17.1,29.2,157
2021-11-17 16:00:25.884,17.1,29.2,157
2021-11-17 16:00:25.781,17.1,29.2,157
2021-11-17 16:00:25.683,17.1,29.2,157
2021-11-17 16:00:25.581,17.1,29.2,156
